TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
AK102820CANINV12,46,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_MB_OUTPUT_FEE,2,.2,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,MANITOBA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV12,46,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.1,5,1002,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV12,46,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,70.14,7,1002,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV13,47,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV13,47,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV13,47,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,0,0,0,N,,NONE||,,"BRITISH COLUMBIA","NO_TAX|NO TAX||||21|||||F",
AK102820CANINV13,47,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,0,0,0,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",EXEMPT|DEFAULT|Exempt|||21|||||F,
AK102820CANINV14,48,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV14,48,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV14,48,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV15,49,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV15,49,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV15,49,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,0,0,0,N,,NONE||,,QUEBEC,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV15,49,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,0,0,0,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV16,50,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV16,50,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV16,50,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV17,51,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,51,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,99.75,9.98,1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,52,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,150,15,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,52,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_NB_OUTPUT_PST,0,0,0,N,,NONE||,,"NEW BRUNSWICK","NO_TAX|NO TAX||||21|||||F",
AK102820CANINV17,53,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,53,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,70,7,1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV17,54,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,54,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV17,55,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,130,13,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,55,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV17,56,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV17,56,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,70,7,1000,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV18,57,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_QC_OUTPUT_FEE,1.25,.13,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,QUEBEC,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV18,57,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.06,5,1001.25,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,57,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,99.88,9.98,1001.25,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,58,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_NB_OUTPUT_FEE,7,.7,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"NEW BRUNSWICK",TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV18,58,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,151.05,15,1007,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,59,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_BC_OUTPUT_FEE,6,.6,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV18,59,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.3,5,1006,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,59,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,70.42,7,1006,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV18,60,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_AB_OUTPUT_FEE,24,2.4,1000,N,,"SALES|Advance Disposal Surcharge|Environmental Waste Recycling Fee",,ALBERTA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV18,60,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,51.2,5,1024,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,61,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_ON_OUTPUT_FEE,0,0,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,ONTARIO,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV18,61,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,130,13,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,62,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_MB_OUTPUT_FEE,2,.2,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,MANITOBA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV18,62,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.1,5,1002,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV18,62,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,70.14,7,1002,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV19,63,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,63,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV19,63,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,0,0,0,N,,NONE||,,"BRITISH COLUMBIA","NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,63,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,0,0,0,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",EXEMPT|DEFAULT|Exempt|||21|||||F,
AK102820CANINV19,64,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,64,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV19,64,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,65,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,65,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV19,65,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,0,0,0,N,,NONE||,,QUEBEC,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,65,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,0,0,0,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV19,66,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,0,0,0,N,,NONE||,,CANADA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV19,66,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,0,0,0,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,EXEMPT|OGEMC|Exempt|||21|||||F,
AK102820CANINV19,66,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV20,67,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,67,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,99.75,9.98,1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,68,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,150,15,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,68,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_NB_OUTPUT_PST,0,0,0,N,,NONE||,,"NEW BRUNSWICK","NO_TAX|NO TAX||||21|||||F",
AK102820CANINV20,69,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,69,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,70,7,1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV20,70,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,70,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV20,71,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,130,13,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,71,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
AK102820CANINV20,72,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50,5,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,72,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,70,7,1000,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV20,73,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_QC_OUTPUT_FEE,1.25,.13,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,QUEBEC,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV20,73,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.06,5,1001.25,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,73,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,99.88,9.98,1001.25,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,74,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_NB_OUTPUT_FEE,7,.7,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"NEW BRUNSWICK",TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV20,74,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,151.05,15,1007,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,75,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_BC_OUTPUT_FEE,6,.6,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV20,75,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.3,5,1006,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,75,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,70.42,7,1006,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
AK102820CANINV20,76,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_AB_OUTPUT_FEE,24,2.4,1000,N,,"SALES|Advance Disposal Surcharge|Environmental Waste Recycling Fee",,ALBERTA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV20,76,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,51.2,5,1024,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,77,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_ON_OUTPUT_FEE,0,0,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,ONTARIO,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV20,77,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,130,13,1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,78,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_MB_OUTPUT_FEE,2,.2,1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,MANITOBA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
AK102820CANINV20,78,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,50.1,5,1002,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
AK102820CANINV20,78,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,70.14,7,1002,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
